id,totalDebt
2943988b436f4cfe88fbc7610a027d3b,1443900000.0000
1a3e2e773a52482d85a8a186d31d1c52,2281441000.0000
e0d3dec623054fa29ad2b14c930d38dc,1442500000.0000
6e5e1a1e08d649ae8a41c6392bc2497a,9886565000.0000
b5bed3a1cce2493ab47fbd3dc4161998,1442600000.0000
a78038b726ea4f33aebe1ebf6795f5b8,25958000.0000
3d9dde81dc034569accf2eb7b00821b2,1443200000.0000
6bee38b7b0914e85a75d90dac754b057,1440900000.0000
974c31ee538c40de9b833a022d72103e,11146689000.0000
8d223b46b99e4f11b958702e221bd7c2,12002000000.0000
1c26ddb50c5a470883b35400c9d46259,12002000000.0000
b8a06e049f9c4d2b9f10e3165405c0c8,8216000000.0000
d2d8771ad2844ff6a626ebf0befc3564,10542570000.0000
07ebf8c306164d9fbba8d2211c80b893,1443000000.0000
54fb6bf8b8924016ada14853a7b7adfe,9557000000.0000
0c7c90df9faa4eb5a6fac00ebeb120f9,40918000000.0000
f601288b54254ba9b9f4f3eac8103c5a,8406787000.0000
478653c01a4549eda5bf2937577ab4e7,32816000000.0000
7c41b2014698405cb57743160c889990,2832923000.0000
b4f4c7cc8f2e446cbefdba4978c819ee,5691000000.0000
e3e5f7a5b5294593bd3f65ec3216b1fb,3341000000.0000
8ea8a48de6a74c9ca44e0885b1100157,591483000.0000
7cdbcbf59e8f4e2cb7b9d8ab151eb342,15474300000.0000
943fab5732f44fcb98cab268854c7862,72707000000.0000
7c191bb70e0e4bce9716b97b67e9a5e2,3399400000.0000
c2201769e5f742e98cbbb5ebbc5b385b,11713000000.0000
c5e8717ca6ff4553a49d8bb29eaea420,6014000000.0000
2eb13cae782b4b338312a9cb1597e807,2140600000.0000
fcb869f4f46743a197375004239db8f0,
eee901780cc6433097fd4fda01326a62,9162000000.0000
117efefbd6f1419ebbffa28a729b2539,2763400000.0000
3b59863f3e5244b382131ee48d56d9fd,1892435000.0000
0865d49174994daaa5b62b5279d1e3a6,60424000000.0000
02db9779ceab44fd8611da0b837cd371,1406150000.0000
0031e762f72844f49fee1514c829033d,29572000000.0000
2915bef9fa544549a210d57fe2a857f7,5079000000.0000
3b5ab48cc6814d11bcfafcc9cd92a9c1,1908110000.0000
2a4ff6f2ab584214b9ec9ba48f012fe1,1902493000.0000
522032d3416b41b1bd1d1e953414310e,5083000000.0000
41eac117a50340958bff4a4f446a1940,2438668000.0000
4336a69db69e4c82818f6e02c928975f,2449000000.0000
545961ac5eb64812881ce50e40670f11,2457871000.0000
bbfb504452b04b5cb1018dd7d711d2e7,57758000000.0000
21f07d9ec3864ede9a22c083af1e8502,9531000000.0000
cbd63804d2b84e8380e3ffc8be176db1,9797000000.0000
ff0f4e2022614dd2b71f0f56eec07f5f,18482000000.0000
d1ee1be667084d7198744e5492fcf637,2003200000.0000
4a1a1236dec340fa9ebaf1521d4b779c,1568100000.0000
c4a6b140cd4b43f1819f84b41f8a2c78,1847100000.0000
2b4d7ac6dc37447aa6074e29dc232934,1996300000.0000
9fcb0e775e0544eba114b9792fed6f24,61872000.0000
109c81344d004247a82ca6e6a784310a,2544992000.0000
ed8e83e6eb5348c583514f5ad501625d,2996111000.0000
211bb86e523748bd8e9ea41aedfd3cfa,4995620000.0000
6581d25dcdee482397c1ddbf25d86a91,294786000.0000
eaa178482fb7467f821f417536617f68,5773190000.0000
068f7f586d98410cb1bdf11a14e48a06,7475279000.0000
889bfac6efef42c5a8a97e666b442815,7441723000.0000
1529aa4881e44d179303d588cd816e10,2325400000.0000
b9438418747043e8aeb541888b736cb2,291478000.0000
6159977b08564b599f78f3a5d36fabfd,
111613dedd474c8bac2cdc7da8c54e0d,15363000000.0000
f1544647903342ba97b999d2a20afce9,491576000.0000
ce7b6289358947b299e91a079f307852,6621685000.0000
55c8965ff2c64d829cd2ae2e3dd0eabe,1638600000.0000
8dd0737737b1461a9a6cced85a67bbc6,6740451000.0000
7dce0145180b47dcb63c4a14aff616c6,6870826000.0000
6b3ea20d41944c1bad282e15234902f7,9029622000.0000
342b0c6963e74a129aff7ad3fc3ad93b,1648000000.0000
dffb49d5ceb1402198973fade9d65fcc,279764000.0000
0ea498eb35cd4990809d41737b994bd5,61523000000.0000
c35593074bff4d15b2fb89d5bee4bf49,279764000.0000
c78ff790dbbb4f18bfa9a0c4a4c7cd9e,1065774000.0000
5c07ac29f6aa40909df1db2e5723485b,247837000.0000
5aba4926864e4dd6b4f2e41be93dfd8d,15354000000.0000
f2759cfdc0fe41f7a03cc76feed8bdbb,1366400000.0000
bbdd1dc8565640a4925039ef496dea8f,957559000.0000
f8e8d4993e5a4b3199ab2d46be5b7224,835535000.0000
0b6c7f51db814777ad031ae837899282,4294395000.0000
89d04baf4e544fc4b68d4a904a84fdec,5275496000.0000
5dab4c7d06ef4a4f8f17cbd7dee50233,1341276000.0000
ad26a9cafa5448f79e8162ad22c65394,324509000000.0000
96ef16a607ac4e6286a7d3fb7f660575,2179258000.0000
f80239585757497991346d9c4d005617,15735549000.0000
65fef992fcf841cf974c753098351dfa,37483000000.0000
28bcde1d9d4c46fb81a8080f59c5d864,1582984000.0000
6d0ff80b54a342b5b51a144cf3011aad,14909000000.0000
514aadee62424822a79eaf3075476c95,28215000000.0000
7e546e4eb9024638992b5b5c398b2bf9,4291412000.0000
fa35627fd9714aae8c6b60ef9370650d,4285589000.0000
ced7ea414c574e50a7f1199d2be7e05b,4305230000.0000
1c6a4d79299743c889b9de0fde0e72fb,5279103000.0000
4ff17d87a3574098936be1c8f432fcf5,2573000000.0000
7fc023132c524e9f914d8e36ce68fe01,18556000000.0000
16c5976110c84bc1ad1f20c73709f113,9103277000.0000
3fd9c73e95364e5083f15b24b606a506,11656000000.0000
a82cdafb58714fdf9722be1d76a60d5a,11721000000.0000
2f815629c9f6455b82e48a946a7be017,18147000000.0000
f2faeaf1a6e94b13ae3360139e1d6473,16411000000.0000
b526d0ef931446f881422f2d9075a5c6,16887000000.0000
fb2057ad9cef4596930341f62e5d4c08,16781000000.0000
dd26bebda75546b5a307cd67bc86ae89,16141000000.0000
5e1b7e4e7b4340c5b4f0e94b61a0b15e,16499000000.0000
14b697f6627e484dbdaa913777156775,9067890000.0000
07d5d1b648614c429cfca66ef4915a53,12622000000.0000
09322dbf8e1944e0b3a08fee5bfb020c,2905000000.0000
800c95f3e88546faa6aae8081607dd8b,5170000000.0000
624127c9767249cd9b68ae4939c09927,15664000000.0000
7112e165636d47cfabb61529ba1799c4,2180518000.0000
70926945dfcc4a1fb2e7ed5ae3900001,9400520000.0000
427fa4ec87a14dbaa40c6a1c576d9400,9473778000.0000
1ba152ee1b824231b313d83f4d2f1d41,9353034000.0000
ab0588f670344fd69bc4fa88c1196205,9424558000.0000
62baa4b2ae764026874e076eacb66d49,271949000000.0000
852a8a203e5341feae9ddc341317b533,8039000000.0000
9e6f49851d654fb69f52858f6e41d3cc,16510000000.0000
f4d68037835347ea963ebbc0f7dac675,15137000000.0000
9081d8d8de7d4d04a5cfdc0c6d7ef513,1144000000.0000
9305156b43c14ebea97efda38af284c2,11950300000.0000
cfe9d0c31ec841e09fce74b5704f2981,11592000000.0000
91bf09c7fe8e43b4a3ef8ac8e11d8d32,8312200000.0000
a5a1fc33634d4aafb978f89b99bb48b0,0.0000
b5ea28ec5d5a4194b2631b7a6e3bae83,1632592000.0000
0291a6a95c1040168d2239a0f7606e56,15796000000.0000
b53de34ec74c4d2c92ff85e9f4bbb372,0.0000
48892e4b5312488bafbc425ac6c95917,10440279000.0000
c897ce7d004647cf86a8948d4464449a,10042822000.0000
7c0caa46a0134ccfafa5e1ad35647802,10253881000.0000
38c32de176644ec88aa7164906009bdb,294139000.0000
06c6fece5da84413aaa264f8fa8910ef,294126000.0000
79cc728d141b45009cdbe065677afe15,6518400000.0000
3ac09b50e29e48e2bf008abaed639184,272243000.0000
ad9cf23088d7469d967d8cc3ebe5aa55,17149000000.0000
86f1cac48dd7439995daa6991b8842f7,5250000000.0000
bb0e17cb1d4e45bf832b59db741a1ccb,4980000000.0000
17fa66ee07784144a07dcef16b2d3da0,4930000000.0000
37564e7a7b4646b38bd0452e81e200a1,4920000000.0000
ec1538a61fcf48629f048df955beebab,5171000000.0000
6353d10d76564d1089f1a2ccca4e516e,5172000000.0000
81b6ecaf17574f1596137c8abdaa4549,6069000000.0000
d1cbc17b6740483b8a030112b5be3fd3,15180000000.0000
1acc2779c2154fc08824920d40e311ef,6314266000.0000
189139919bd34849a2ba04e5bab6dfe6,6094000000.0000
4241032beac34d398c7c886e7481f660,5726000000.0000
d004e0f0fa9c4569a1a3332325fb2b41,6064000000.0000
7a95d1c31c2046fa97f020be495b635f,5666000000.0000
c573da357ef04f49859ae5f649ce1203,7955000000.0000
bb7a22f4a01f412b9d29d3afb311ca70,0.0000
d5eb222500e44cfcb35a157807389de8,7172000000.0000
c814f952e2dc403eaff0936d35525557,17499000000.0000
ab12b5af7e04477f99ef46d24d31ce2f,12261000000.0000
c04a6abbf69445bc8cd86877a86d7dd6,12494000000.0000
c09feb7f42ec4f38b81aa0984d3fd540,8435000000.0000
da34cc8c65904a50a932d640b93bce80,
815df182ca5e4185bf96f5b82ebc4e4b,
739ee751f4714f70be20eae2aae92da1,9707266000.0000
53a115f6b2e24ecb82dd86f70f163136,10180215000.0000
b07afe72f75f44eaa9ba6b8000efee30,41261000000.0000
b3043c99ef3545f5811f49cb809ca75d,11610000000.0000
67f56ad43e3e4f59a7188a007edf9b7b,13212000000.0000
08b4496a05824fc7bf0f589ba3d02712,1846294000.0000
527a2ef5bdab4c50bea8b1ddfca709a9,1781981000.0000
7fed0ec2ca88476397235ada12a05a74,1686189000.0000
b7f4f363df89449c8b850f377732a0b9,1263088000.0000
8d13331c13cd4a26b29e43b8140b0132,21089000000.0000
20ec05f6f94c4835a839d1e29bc7decc,9995836000.0000
fb6c829299da4df698a9f9548ab5ef1c,1076192000.0000
8927f5b3d20a49d0987dbbe36dd36b5c,987389000.0000
a55d266dab4240819d2fb73cc425a148,
cedd38808fd746abbf0c2e4b16047a4e,331300000.0000
e44e0230a53b4f7ba5c02612e9fa45ea,
531597caf607498291f5fd52e3db5cc6,11744000000.0000
024dde1689844f9aaaf5495196ac4001,12895000000.0000
78cd23b78c184d93a4c21b72305ea9be,13972000000.0000
2bed8aaa95344a48975a5135da9d312a,13022000000.0000
5df3481b291e4bcb8c81cda39d02687c,4116858000.0000
98a197d84595466591d0c0606d2488fc,4071055000.0000
2732e15297db46f5b0d64d5598eb1562,3825995000.0000
9e175613686e42a49cca9c9f6498d431,4810683000.0000
f9030942c36e444ba2e45593a3f3aa4f,18659299000.0000
0f88bce47151468a9f07e09bfb029550,0.0000
35b789b7b101417bb3d388838e8ecea3,4061198000.0000
0897ec9a290449b8bd4943965ae1f568,2148990000.0000
a8683ae4be684539bfef8fd4ba71cc09,3121490000.0000
ef7cf17712e84835b40c558754414b3b,3117193000.0000
8362e15cbd224c77b0c8f4c9c861d483,18116000000.0000
690de2bc712a4fadb15d715e0e58c850,1151100000.0000
4a2fa6d9277a44fcb88eddea8170536d,2374300000.0000
f323b2ebf6ce4d3293959b0bf194a6e6,3495691000.0000
9a85b9c2b13745f798dfbd0156c3d0ed,3447819000.0000
92ab5f77f9ad4899988b31eabaa514cf,823801000.0000
65af028b10b54f0da79be6c21e148905,15468000000.0000
970cc6bad61743ec96383f61cf28c405,6112331000.0000
14928276d2f243d7a6eeabc4ed4de509,6806000000.0000
0ed86b295c764f8da2116cd3fba8fa9c,5896000000.0000
e0d9c898c3f54466aaa7a7262759ecc7,4906000000.0000
bf7f427559f640deac6bbbe146ee2d17,11076000000.0000
384563c0b392472eba94cc3ac6c4ca0f,1013000000.0000
f8c9961883ef42ba969e7d2b7f858080,596638000.0000
a8a5b3430db84a4bb67efdefd21c3cc5,597069000.0000
8ceb8bf501b74325acb0f47c06c99f7d,3706000000.0000
6be92e22fc054250934c6fafdafa7786,479157000.0000
796317cd59db4756ae7672aa1806840e,9564000000.0000
9f2f6faca1024287b055d233759bdddd,
59394e88dd3348fc9f24a15e2c3a9fef,6617030000.0000
a2ccca13b6f54d7b93b324f48ceeb551,8803000000.0000
3961983512c94c6b81789ade8ad9c5f4,9601000000.0000
b0cbb7e0e7884a17b3969eec8f132009,805200000.0000
4212a44cedf94b66bb40bf7dda743f57,10801000000.0000
f9ef8ed614aa44378fd85da404c79773,7330000000.0000
c9f5ad5b36ba48cc8250eb163e57d592,9472000000.0000
fb38e08312f74920985762bef1899209,882834000.0000
aa36cb9ec391416cb3643c91b3e39117,9415000000.0000
79b4fb7c94b64d3683b5d93a7948703f,9056225000.0000
f4df85475d6f4be29f6dd924699b3c44,1993000000.0000
96e45fcc422c4060b8879f83852a4c97,8813000000.0000
d3913668341243f1b3cb7d0418c285cf,1491000000.0000
0d7f606e09fd49d4b8e1e798c9a6a9a3,9495000000.0000
6374e910c59d4ff4a3ac993b0deac2c8,12741000000.0000
8a35206cfa214ffdb1f6207eb5d6effa,9588000000.0000
689c5ee13ad34463985cd52193043d32,10026000000.0000
2a4b1b045d3641ae955030a93f73fd4a,11579000000.0000
bf939c31c33e4bacbaf55ff95fd26731,11023000000.0000
8086babf09e64163a023f23b5db25034,4138267000.0000
acdd65e7528b4732802df7b4fcb85457,
0e1cbed74e92491daca0a4c48d38dbd3,
dc0a4d60808e48318ef33e9d47c412b9,6970000000.0000
a505c99a75034aa785eae2b355d04486,10584000000.0000
25a6891821cf428b9ff141f9c0865d63,19372000000.0000
c4dda8bb41a84ed4b73112707cde11e4,11076000000.0000
84b2183a2db84d688b58347ed889cb18,94351000000.0000
f2da919cff394407bd06683f1a83507d,10772000000.0000
8aa0a37fa22b463f969ebe7b75dfee34,4197000000.0000
4d7f6e9d0be94786b05ac48e56002b7e,3595000000.0000
010143145a9144eb8589fc9a95410580,3434000000.0000
0b33b9d6c06d478faafd2801fa56a8af,9636000000.0000
f5bccb59f73c4064b0bae2ca7a75c787,6315000000.0000
2240a2abd21147b289af01ddc3c13d17,11576000000.0000
ad99ee85911d4a4b9130b6db28b16db7,11083000000.0000
955dc469b4b640b68b55e59c02986548,6309000000.0000
a0a8639e576e49059f742366a2c14753,6620686000.0000
4e9521c95fe94068859670cdc1805a69,382396000.0000
3034a830c1234e159ecc49179828e94e,12424000000.0000
d5f90508acfd43769a661d33bf642ce1,13612000000.0000
32c76efd8c1441dcb1cc710cba685d53,14169000000.0000
093b64417a4c4ca3a656c7b78619ada4,14611000000.0000
7fcc85bba0a54829ad1f65d052493e42,2445000000.0000
3b9f255c6c25492f9e191de4516ec298,6200000000.0000
5d98f76e1ebb494fad2a37f740891fb1,32093000000.0000
ae37223188514e1c97797ee5124a0dd3,5899000000.0000
a8f6bcfc8b504a56b8d5bd42a3f22063,
2bd8a690db534944b23a547019e51b9e,13956000000.0000
95cbedf7a8544eea8fa6f073907ae049,3095600000.0000
b49ae55f103746008b4c9a57d2ef1249,12663000000.0000
18c2de6b38274d2d9a76f517fd851df8,6620586000.0000
9b701dd899bd4cc0894244a972d49e2c,10111000000.0000
4de45c49a0fe4805815179a862e3f352,161000000.0000
18eb4986a50f4436bb830d2ffb99243a,0.0000
38769427d9614df3a6c9f54a9c399058,0.0000
c5c4db2a04b04add9c97fcd650d3bee6,12494000000.0000
c03faf2bcb944a52850b53472e4d876d,11576000000.0000
9432efe4c98e49d4a07d37ab08b20700,5300000000.0000
3db17d2e37144d4a95e44bb6be70ede7,31339000000.0000
0ff27fc571754eafac47ff0f9410c6ef,2912000000.0000
55b4c8e1716d4a8cbec2b22cfc90fb19,1165000000.0000
fab9a3d673d3496cbe89ace6c430acf9,31552000000.0000
19be569e2ba647db8f20ac4529316f3c,30154000000.0000
c522626f01e346f693ea92ebb7c8e761,10720000000.0000
895f45c5e24f4138b86e92592492ef9e,1618100000.0000
e3923045a20a43d184c3ffc88d98baa2,15547000000.0000
40e51ee020d449429b5df8aafbae4bea,45000000.0000
0ecb29569a4549ff9a28b66b64907a31,34735000000.0000
de2adca84ba4439bb58d653c6da6b4f1,196691000.0000
33b4727ba8a449cebdb0daee4ec7a29b,1416200000.0000
fa3294d3309f476a8722f00e39a1508f,14953000000.0000
ec402a800ddf4f1a80ccc8a678b783d8,29644000000.0000
64dd1e87315c4b30ad83e70749ac544f,28213000000.0000
070b3516631c44818f668e8399e26341,27711000000.0000
6ca8c87ed7874be7bd62745966dd3ba5,15716000000.0000
7855444246f544128cc39907a1f717c5,14906000000.0000
fd2103096f4f4453a97dde2978040986,12924000000.0000
a2a0d1601b6d42ac9eb2632640c25d45,33690000000.0000
8c81cb1d87f64f93b26f440e72dcc4a5,15095000000.0000
c7c69eb8d236429884c7c161e0f100d3,340836000.0000
ac60f51b4a1e4ee48243cd2ebfe30396,0.0000
0409ede78ca34d208f36585b44099f7a,13421000000.0000
db0fb3b538334b509f2c70730e7727cc,0.0000
a2453eca23304319a2c5529cd416ebb3,17567000000.0000
83f86b1a81bc4dc49d3e0a011724bde6,
877b619e7ad3483197ee14afb7b5f74e,33681000000.0000
42f83f7a263f4ad9bf1c96c7ba362f05,15529000000.0000
1832f7b271dc4f338c2ef9877c0faff7,16007000000.0000
a5a5763b4a744f35a5c0bf94c9e52734,1693433000.0000
eaff3c24d33242d18e71e626b3e8962a,136210000000.0000
8e67d059101f43f481c91654d4344f67,29010000000.0000
4a7e52c3f39e47aca64c2e2b0407d67b,12960000000.0000
59ce1b373f7543e7b078ee60c12f0046,12801000000.0000
4c7d6777462b441ba39f15eccb6adda6,597934000.0000
2ad71f2460984085935af0828d1f7ba5,1196732000.0000
740be9b1a5a845289d226c9696be47ea,1197596000.0000
af2139fcfdd04bb5b7572fde1e800248,422000000.0000
0e42130ec27e41c6ad8dfe5fb2d64273,29979501000.0000
70a8f8f6f10c4e5e9f7439eb9594ee19,566173000.0000
79729a1972014f688061283459b72b4f,597502000.0000
0ed5105ed124408d8ca2efd9972686c1,1198462000.0000
c231eb7ca0b14b5b9e5599cefb37f346,2838000.0000
915a780571e44c40b72caa468dce352a,2359000000.0000
1c7126bfd0574a739a8483b3f553f2f2,10274000000.0000
3d5703a685514eb59142e404799d5308,16018000000.0000
e5894a901f304ebfbe391c0680baf090,599663000.0000
7227a2a38c5f41c4893df59ece96a523,4697000000.0000
455e1bbbe77e4d68a335d3cc096cd820,136392000000.0000
42e558079d27425d9266d4cb575a5d9d,33633000000.0000
2cd968d6afa84fb788574359fa9f2381,32518000000.0000
8051a4e27bef40a885e5a0617bb15456,1273900000.0000
d0d673fbf81c41d0b6ebcac17509d6ee,2726600000.0000
e7a6e3d8e9a64f5892d578e7a502fdb2,0.0000
6e17a874b44443a9bd4199f093649992,1408691000.0000
d7837c2c9e1a42029cd4986ecb969ea0,33817000000.0000
44dd9c8254fa40fa88221a2c8200a7d7,4699000000.0000
7033ab1409af44bd90cc8cf8b9900234,21970000000.0000
5e48389b64904d50868bccaa4cc95063,4224000000.0000
3f5a825fcf9a4def94ef71b9a7e16942,4227000000.0000
dcd3f40b22564431aa11c883a66c1c57,20525000000.0000
71227b28ee2349e6a4ec6931a5a154a9,13821000000.0000
b2a0cbd2e0c34a178a17919574f833c8,2138000000.0000
565cd36458c240eeba955bc1e2eb204d,1396600000.0000
c684c463de6744aab2e1bc1fac9060d8,5025300000.0000
82d0cb2b49cd47aa9937e2f3e60fdedb,5294900000.0000
651a995630394c2faf73fb5fbd8aa68d,3428600000.0000
1fbfa9162ead4af2afb09333d2a0ef96,4227000000.0000
321a7d80669648f18ca87c0e6645cb85,8097000000.0000
e21bd06ca8384cd6857bd5978697bd5d,2068937000.0000
354065e88a604e3a897556c2a7b6edaf,3994000000.0000
a21c3bdb510a4f828413318ffaeefde0,0.0000
78f9517cbf0b4f1682e53b70adf0cb2f,0.0000
462725dc3c224859b172f571a3f9f226,3635256000.0000
617127a6f81d43959dc178f70888056f,2045000000.0000
f22ac02b60a44dd7a8247a7662a6b240,23305535000.0000
d842d2865c7546f190ed8e7174f80dcb,33363000000.0000
3204b8baac5f40aebb2b4ab6c19930b2,911500000.0000
10e7a767e9e04f0a8c58bee7652b1bc0,27413000000.0000
45ec469dc4364ba4a7cafa30f79a42ba,16506000000.0000
8610857e0b094759a22ed652611d908e,4228000000.0000
43ca79a8899d4c23bd7e4b53464f0263,4169000000.0000
a67c68ed45b24cf78367729d5b20e277,4170000000.0000
acc572d310984211acb1060a5b28d786,1278000000.0000
ccbab6f0f6784f8fac769daab1823f74,1280000000.0000
0b40086aff5c47e49342dd3e6cd8894f,2000000.0000
1de2c6eedf884c1799eaae1cce394085,4162000000.0000
635b2277ee284e8b82fc7d2fde79f83e,3988000000.0000
69ed07b5e6774a79b20d9e9691ea9842,3989000000.0000
06b7947ef79347a2888b03c5c056e5c7,3794000000.0000
75be5cf424814c8ebcb4318b53aa945c,3706000000.0000
50f25c47a8b343b4a0992ef57fe5229d,3927300000.0000
b11bcec6270448c9a3e44cfe0cac86e6,17184000000.0000
78cff2a3792545ef88e1a8f13c3735a7,1362600000.0000
e9db4c53f4f4432eb5981e5ba6985950,17770000000.0000
1b3353aaa2b34c64bcf1574da4712d3b,3692000000.0000
f1c5d2771255402899220291d9f4c33f,3659000000.0000
6253de386a774287b16c6beebfc08625,3394000000.0000
62df4ee217974460be10bf15aa9609e3,3315000000.0000
79a2b8e706474cb19b25a817e8f40f90,1813190000.0000
84ef103110c44ce3919d990c8d8a9bb3,17640000000.0000
6388a21fbfa947088624a2e832712fba,6095000.0000
370cefde42dc4ff99c05ffa7abc0a31f,0.0000
dc71f8d305004522b19fb931fb1951ea,509841000.0000
9e425f270da643809a0360e8143e2f0b,57955000000.0000
b51881a5c7f74a2ea5e8cb321f1f573a,245004000.0000
b93e35807b7c4232b3b7fc57657bbcfa,3324000000.0000
86ce715a1eb64f67855e286b6995f63a,17158000000.0000
2bc783df2248413cb6a3454d2ddd3a4b,17660000000.0000
323d9e4bf8644fe0b4a0dc66909fd761,19034000000.0000
9b0516f00c3e4aef996cf073071960d0,
aecce237978c43d69def50a43d993fe0,
a710cfec70ac428a8fd7fcc21ce67857,31452000000.0000
23ed646e00594c17abed3d8e7a6145ea,31004000000.0000
3f2eb9066f3b4583a530b89cfaa4f35e,10015000000.0000
26105ad20b9e4d18bca4cd0fe29ac04e,59860000000.0000
4abd108164fe46e3899d07ccb0bee8cb,257014000.0000
d6a58f5958e24b0bbfd4c0eb235759b9,19208000000.0000
c61e53bc19904e14aaa5fc09414e1b87,12325520000.0000
bc33932d6eae437fb9c8a863e88a0c75,31441000000.0000
f28654b2bdfe41bfb3e24d77fbd70365,61996000000.0000
f8d860c9dc8144f3a2898fc4099c3152,63248000000.0000
61f1225123b047bebdd0d96be38d8503,68132000000.0000
26b3075e114e4cb69e9d02dcc13ef6da,37124000000.0000
6f33bdc7f4f94b708fce10a5631993bf,62203000000.0000
af31f4a515f1471a818760b6496b0114,61747000000.0000
9482f5e9a024452ab2a37e3627e8805c,20925000000.0000
c9429bca61c54870a1e64de9f8972c71,6439000000.0000
e5ab8b2999c740b0881be309c46224c7,18261000000.0000
0bdfc013407b46afb6961fbe747f145b,31514000000.0000
83f4016e9c4e4a909ba23b47aefd2d2e,31376000000.0000
8f394566a7c14641ba50cd27f091cdbc,6583000000.0000
a17c0928d5a24c12a306dfc15a38bd65,79692000000.0000
6c9e2dd7976847b6a6ea274e3b8da670,6572000000.0000
2f2bc80ccb9949568f292ae60904af85,256386000.0000
f332269d8951488ea62b988449777b77,70949000000.0000
1caf8b1099c147ebbf6380f5371d61e3,31194000000.0000
f09a1f4130634fdea9072aedc1fa8248,6556000000.0000
f9c4a36837ca48b0a4dda4584315d93a,72117000000.0000
336b617c225c458ab51add3bcb9cc090,72474000000.0000
456b3ca43a1a4e0f92e49b5d19f688d5,74099000000.0000
15a46ee4c98949ac8454377268c81fcd,73306000000.0000
3f778ea1527a40dfafc6c006c9b2d355,2448100000.0000
2f168f8741d2449a8bbd357e7096ea78,1158000000.0000
34d69c071d8543c6afb023954be8707e,1617700000.0000
5761e9742ee54d44bb64b26c1d413557,32572000000.0000
c2e5089771044255bcbe2c7828a926e4,78369000000.0000
5a78a0b7eabf49569cb2925015a9d375,
79dfd5796ca94f2fb230950c4ef8fb11,17750000000.0000
3abb410031474b5394c49ba5a9ecf2ca,6001400000.0000
74d4f22425974071accf3e47ff2e698c,5625300000.0000
109f744645694956ac4e5e6c455e2677,
8f849d6529924782852e8261aff8cc09,25923000000.0000
45a3cb40458f45a2bd4bff3089fd5c19,8012000000.0000
7a0be877bfaf44ada58d3283164afe00,17829000000.0000
473993474090459ca9d952c07ba233ef,4043000000.0000
60fa161a58c5432cb281f60ca4ad83c8,74899000000.0000
224c730eef2847d090df47b89bc6e347,17180000000.0000
8e812258b1574c5ba6bbfa5083748e71,15775000000.0000
cb74e3eb84364c288a9af2c6b95b8dfb,30554000000.0000
b6fda4c42b254f3f976248e844580bd6,20562000000.0000
26307bf15e2a4b6389ab22f1c26e859b,79078000000.0000
d8652d0560aa41b3b18dcfd28c8c562a,79662000000.0000
8b28a12c1c864ab69d307941c0b439c7,82752000000.0000
40df91f2b1894e41ba22555e0effc503,84887000000.0000
41217196678f4b80a9122f190b3b2fe4,87964000000.0000
13f3c23134734247a2fbf2298ef69cae,88372000000.0000
08bfdc35fcc54a10b19165a1ec95f768,91561000000.0000
e16364e760a34b7d9f8e41e983342dbd,95222000000.0000
63dc45cde4b942778c6e83c0ac098254,8012000000.0000
c25a47a90f7340678a05a793651b7c3f,19908000000.0000
81a71f989313483d90c1a8c618f0883e,5512300000.0000
16faf300e4a7442dbb3bf2ef96a606e6,12569000000.0000
a6ef9722ba18413f964bbe6a71efbf81,96001000000.0000
8e742e65ccc844628bb903f9a2a23794,97032000000.0000
2b08338cac5a41ffa0edae3af4240806,97603000000.0000
1aea2a07b84547b2961db31571dfe1fe,34815000000.0000
7271b650b0db42f587af2d99f0c85243,18722000000.0000
a8264731089242299d684c14083f774c,17882000000.0000
4a6b0fd951ae4c1ba34b7c6f80079bca,19623000000.0000
e9198e7fd5ee439c9ec54881a0530551,97603000000.0000
323fdf3ee0cb4272a5f5896ed6cd3101,97972000000.0000
0c35b87d9e734131bddb42a09e6c1356,31522000000.0000
c2da110050cc44998155d09b672f46c8,23647623000.0000
d75c0e2f98384b9991b99ef08641860b,97970000000.0000
3838a2378e90426580a9f5ac012e0750,97799000000.0000
b8aaede09c1442849b38df25a7bc4151,98202000000.0000
5da48a91fd1948cc9a3e32abc9b91ff3,97965000000.0000
9fba4ddab31c4d45bbbf7df7365375e7,96692000000.0000
a34ffef07ad44580841859cde2ee3eea,16214000000.0000
620644ab0213452f8dd437ec988af2d7,3050000000.0000
d4f3858de78b4f2f99017a7cbe51b260,95315000000.0000
437e076e1d0a49fb9105771bf6614e89,94691000000.0000
588baf202e494c8ea7974b8ccd3c0427,4686000000.0000
f9eb982a20074dd882717bcbfa80ee13,18476000000.0000
f26be612b749450883b7283e585ac6f7,45000000.0000
df0488c866a149959a29bf12cb26008f,10767000000.0000
d867fb85585344bd99ad50dcea93df6e,10374000000.0000
8f861bf5333a498289878519f14f4a32,25953000000.0000
b74366a759bd457681a5c485e17a694c,19862000000.0000
d48ca4f5c1254f6ea5bb252f3ee1b4e1,17742000000.0000
ffdaeb0b82e245cfb02986548faef1e4,19168000000.0000
94e56d996517401997d9bbbcf2f1e8f2,94691000000.0000
734ca377dd924b6a960a8e05249c7635,94363000000.0000
8ebeb7df78dd4768a052c2d3dd866d49,6647560000.0000
53e969d5f7624ab4b9c166ffd7404751,19517000000.0000
b275d9c8e17d417581a9a537e7713ef2,8527000000.0000
aaead79329964f83978d6c4681a916ff,9032000000.0000
0a96f013a59d41fa82ef00bb475f9982,27967000000.0000
